filename,zone
8NX797NG11_chipid838.tiff,COASTAL
M3L2MFI9YQ_chipid1787.tiff,NORTHERN DRY
1TBU3U3JAQ_chipid600.tiff,COASTAL
WDBZWTLPKW_chipid132.tiff,NORTH EAST DRY
WR8QXHE7XY_chipid291.tiff,NORTH EAST DRY
ITG48XUPOX_chipid279.tiff,NORTH EAST DRY
OQ17MNY372_chipid348.tiff,NORTH EAST DRY
QYQVE566SX_chipid1915.tiff,SOUTHERN DRY
UOTDPMTB85_chipid834.tiff,COASTAL
DKG7FNZEN2_chipid205.tiff,NORTH EAST DRY
Z1JGNY3BR0_chipid2696.tiff,WESTERN TRANSITION
P2V76LLB6M_chipid1201.tiff,COASTAL
EF55L8B4RH_chipid1664.tiff,SOUTHERN DRY
ESFTJHQFAO_chipid18.tiff,COASTAL
5SAJSQNPS3_chipid4714.tiff,HILL
RC5I82Y8W9_chipid374.tiff,NORTH EAST DRY
SNWO47E0PX_chipid2026.tiff,COASTAL
RG9AOQP32M_chipid5038.tiff,HILL
72OA4FEN0J_chipid530.tiff,SOUTHERN DRY
JYHMYGLZEE_chipid4675.tiff,HILL
OGEOCJZEEV_chipid2.tiff,COASTAL
RG94J0TGVE_chipid476.tiff,NORTH EAST DRY
4MWDBHSN3A_chipid1482.tiff,HILL
5IWR71GASO_chipid74.tiff,COASTAL
0VGG3D63C8_chipid256.tiff,NORTH EAST DRY
IB7BIT03XY_chipid127.tiff,NORTH EAST DRY
Y574Q2Y59X_chipid376.tiff,NORTH EAST DRY
0ACPYPIZRB_chipid434.tiff,WESTERN TRANSITION
99AT2Z94ZL_chipid1723.tiff,SOUTHERN DRY
CAGNQ2B2MN_chipid702.tiff,WESTERN TRANSITION
04DVK39O1I_chipid2560.tiff,WESTERN TRANSITION
6J5ITMIH05_chipid277.tiff,NORTH EAST DRY
NIH0EL8VA9_chipid1414.tiff,HILL
JNZGADBBPW_chipid85.tiff,NORTH EAST DRY
UNMJTQZ5XF_chipid351.tiff,HILL
STTUTQ51BT_chipid828.tiff,COASTAL
3SU89LGQ3T_chipid1378.tiff,HILL
IEI5Q4EGOQ_chipid1997.tiff,COASTAL
9BJ3ISK35X_chipid825.tiff,COASTAL
DY8B8L4J0F_chipid4602.tiff,HILL
KF8810ZSL1_chipid3030.tiff,HILL
2LKFU5HKE2_chipid900.tiff,COASTAL
G7P5MP6MG3_chipid1479.tiff,HILL
1NP4Z0IW3B_chipid75.tiff,NORTH EAST DRY
40B7UX2U6L_chipid75.tiff,COASTAL
DAC5WK0QO7_chipid192.tiff,NORTH EAST DRY
1C582AAJOA_chipid5.tiff,HILL
HK9P9ALBL8_chipid437.tiff,NORTH EAST DRY
C7CO3Q0C06_chipid3069.tiff,HILL
SL2BI11SP5_chipid863.tiff,SOUTHERN DRY
ITS45NK11Q_chipid412.tiff,NORTH EAST DRY
0VEQYCRO8G_chipid840.tiff,SOUTHERN DRY
PL5SW9T64Z_chipid4196.tiff,HILL
T7MKSPAFOH_chipid191.tiff,NORTH EAST DRY
UX5N3FUEDV_chipid65.tiff,NORTH EAST DRY
7M5H6WRSS9_chipid279.tiff,SOUTHERN DRY
A6G9VP1SWG_chipid4715.tiff,HILL
UVJU37YR09_chipid1451.tiff,NORTHERN DRY
ZFEWFWZ5JH_chipid489.tiff,COASTAL
519ZLSMM8P_chipid2692.tiff,WESTERN TRANSITION
R146TEL1YO_chipid394.tiff,NORTH EAST DRY
0WTF3D6MH2_chipid44.tiff,NORTH EAST DRY
8WNNCM5V5Y_chipid1844.tiff,WESTERN TRANSITION
MYL0S5S1K0_chipid92.tiff,NORTH EAST DRY
0F5FXR3YPA_chipid494.tiff,COASTAL
2MDBSDEWLZ_chipid611.tiff,COASTAL
MIZJYSGF2W_chipid26.tiff,COASTAL
NMPY4BGPWI_chipid498.tiff,NORTH EAST DRY
KK3GPJN0VA_chipid3034.tiff,HILL
FVQ3IXQ8NB_chipid2229.tiff,SOUTHERN DRY
085BRX9YX9_chipid4594.tiff,HILL
7D85JGG98S_chipid4178.tiff,HILL
GX6IPF6MLI_chipid494.tiff,NORTH EAST DRY
XPVWJ11J20_chipid763.tiff,WESTERN TRANSITION
SRWJ2W3KX9_chipid2768.tiff,WESTERN TRANSITION
VHF5MUTUSE_chipid2.tiff,NORTH EAST DRY
IVWMDJZ64A_chipid94.tiff,HILL
A8UP6AUIYP_chipid2712.tiff,WESTERN TRANSITION
J6RX2UAL41_chipid5042.tiff,HILL
RXLB69VTLF_chipid1436.tiff,NORTHERN DRY
2UO1ZD11RU_chipid1735.tiff,SOUTHERN DRY
JTNHMIVMIH_chipid420.tiff,WESTERN TRANSITION
D36U4VCHRQ_chipid2734.tiff,WESTERN TRANSITION
W2O8IIR3QF_chipid4229.tiff,HILL
RZA0QGW1S9_chipid2041.tiff,HILL
VPTQ05UD9D_chipid1022.tiff,SOUTHERN DRY
9WWEIG58R2_chipid3008.tiff,HILL
SJJ2GXQOOW_chipid87.tiff,NORTH EAST DRY
Q9MG1GOZ3K_chipid3048.tiff,HILL
0OCO92WW16_chipid1392.tiff,HILL
OM90IK20XE_chipid382.tiff,NORTH EAST DRY
7X74F5I2P4_chipid111.tiff,HILL
DJSA4TJKFW_chipid2071.tiff,HILL
2EJQCWQ04C_chipid1340.tiff,COASTAL
NJ3B7MFJUJ_chipid268.tiff,SOUTHERN DRY
W5P1AJIUI2_chipid1383.tiff,HILL
SUD2A6NXED_chipid2751.tiff,WESTERN TRANSITION
HK4TE4PTW9_chipid830.tiff,COASTAL
DTQOZOR9V5_chipid1999.tiff,COASTAL
KLSMI0KU5W_chipid431.tiff,WESTERN TRANSITION
EX2LEIHJUV_chipid317.tiff,NORTH EAST DRY
XTF4A7LW4N_chipid70.tiff,COASTAL
ZS8RJAINBN_chipid1687.tiff,SOUTHERN DRY
HQ53G4ANFB_chipid973.tiff,SOUTHERN DRY
2JVWHLHOE0_chipid131.tiff,HILL
5R78NQVC1Y_chipid2760.tiff,WESTERN TRANSITION
RX91DEP102_chipid3114.tiff,HILL
IA31ST0QUJ_chipid1657.tiff,SOUTHERN DRY
355061VUSM_chipid953.tiff,SOUTHERN DRY
11S5BNF0XW_chipid5040.tiff,HILL
A9E9LFJFUL_chipid2171.tiff,COASTAL
CFY1MJPE3K_chipid902.tiff,COASTAL
6I6W7WX36F_chipid331.tiff,NORTH EAST DRY
KNQTDN4K31_chipid266.tiff,NORTH EAST DRY
MWZ4EWVVXT_chipid1731.tiff,SOUTHERN DRY
FASWP4HTJK_chipid1101.tiff,SOUTHERN DRY
VJCP12XA8U_chipid396.tiff,NORTH EAST DRY
PVSEH5QU5A_chipid1750.tiff,NORTHERN DRY
5FQKV29OCY_chipid2213.tiff,SOUTHERN DRY
M2PA1DL8QA_chipid943.tiff,SOUTHERN DRY
TDWE3VUV5D_chipid761.tiff,WESTERN TRANSITION
PLQJM8MZ53_chipid2039.tiff,COASTAL
C8TC0JG42W_chipid1464.tiff,HILL
BUX3A0UDCF_chipid643.tiff,WESTERN TRANSITION
THLN4SYUAN_chipid24.tiff,COASTAL
Y9L7EF3JB7_chipid640.tiff,WESTERN TRANSITION
H5FJ6QHYO0_chipid807.tiff,COASTAL
UYTNGTLJDP_chipid2083.tiff,HILL
2STQ975U0O_chipid97.tiff,HILL
CDMEG5MO33_chipid2698.tiff,WESTERN TRANSITION
MS0GWFU14Q_chipid1026.tiff,SOUTHERN DRY
IUYL3WEG2C_chipid18.tiff,HILL
O1QTI6VUHI_chipid1503.tiff,HILL
5JAAZFUEAT_chipid144.tiff,NORTH EAST DRY
AJVV8XZIEC_chipid998.tiff,SOUTHERN DRY
7J523VSUWE_chipid917.tiff,COASTAL
16XCGTFKUF_chipid678.tiff,WESTERN TRANSITION
UOJJICJT6L_chipid1320.tiff,COASTAL
ZJFTY10TQI_chipid2210.tiff,SOUTHERN DRY
GHZFPKZ7SP_chipid92.tiff,COASTAL
SFV3L2M3BO_chipid4584.tiff,HILL
QYA7NMGRMD_chipid776.tiff,WESTERN TRANSITION
TZMJC1QMU9_chipid1081.tiff,SOUTHERN DRY
IORUYFOKD3_chipid501.tiff,NORTH EAST DRY
ITA56G2L85_chipid1108.tiff,SOUTHERN DRY
W5359D1PWR_chipid2153.tiff,COASTAL
61CGFVYTGW_chipid983.tiff,SOUTHERN DRY
KKZM57NA9J_chipid4182.tiff,HILL
YJEPBYA82D_chipid2050.tiff,HILL
EU6X0B32YA_chipid441.tiff,WESTERN TRANSITION
3DWQTDJZGX_chipid51.tiff,NORTH EAST DRY
V46EANSMYO_chipid298.tiff,SOUTHERN DRY
BSSK76O58Z_chipid28.tiff,COASTAL
U0AIRXPLWG_chipid3105.tiff,HILL
MB27R3UL2I_chipid704.tiff,WESTERN TRANSITION
TM5UGXQZEX_chipid824.tiff,COASTAL
M8JF61BK6F_chipid4682.tiff,HILL
5QLC5Y6T81_chipid487.tiff,COASTAL
6XHTM3FMSQ_chipid1659.tiff,SOUTHERN DRY
K5FLYFZ6D3_chipid1377.tiff,HILL
Q6ND5AFIR5_chipid363.tiff,HILL
AE4YPNDWNC_chipid342.tiff,COASTAL
U344W8NG1R_chipid283.tiff,NORTH EAST DRY
EZNZN1IC2H_chipid708.tiff,WESTERN TRANSITION
59TDC4ABA1_chipid3005.tiff,HILL
8MWJAB69H1_chipid3011.tiff,HILL
WE3O6GCKFO_chipid4578.tiff,HILL
NJXUAAHYNA_chipid107.tiff,NORTH EAST DRY
4EKKS33IW5_chipid14.tiff,HILL
XI8V5Y6N2L_chipid1719.tiff,SOUTHERN DRY
HFIOQGDAWY_chipid181.tiff,NORTH EAST DRY
WKJZYNRJC7_chipid4695.tiff,HILL
FX9IGJ154E_chipid267.tiff,SOUTHERN DRY
GDQUI6JOEA_chipid3063.tiff,HILL
UOIZXB2C6J_chipid872.tiff,SOUTHERN DRY
TW4Y97TOVE_chipid1760.tiff,NORTHERN DRY
BKS4HC2HBU_chipid248.tiff,NORTH EAST DRY
UNRE2S45R5_chipid103.tiff,HILL
W5JBARHONG_chipid2591.tiff,WESTERN TRANSITION
HKSAAVV25G_chipid3831.tiff,HILL
48W0Z21T1V_chipid788.tiff,COASTAL
FR0ED7C5R3_chipid1037.tiff,NORTHERN DRY
EA06JWIV6G_chipid871.tiff,SOUTHERN DRY
B1FAB65AHJ_chipid1424.tiff,NORTHERN DRY
WKL8WCR0LC_chipid2582.tiff,WESTERN TRANSITION
RSY3O2DIHT_chipid3112.tiff,HILL
0ZT20TW4KB_chipid1331.tiff,COASTAL
GFNR7ZI4VG_chipid1362.tiff,COASTAL
IS3KU6ONMG_chipid297.tiff,SOUTHERN DRY
YIFQZ5VGM4_chipid464.tiff,NORTH EAST DRY
AI72YB4YET_chipid659.tiff,WESTERN TRANSITION
MXPXRX1S2O_chipid1903.tiff,SOUTHERN DRY
ODGWPMWC9I_chipid1007.tiff,SOUTHERN DRY
CYRPI0GEQG_chipid153.tiff,NORTHERN DRY
W8VXHOUO0Z_chipid269.tiff,SOUTHERN DRY
1YZ107NCPF_chipid264.tiff,SOUTHERN DRY
U4HMPNNHVG_chipid705.tiff,WESTERN TRANSITION
V5SCZK66MA_chipid399.tiff,NORTH EAST DRY
C69CSGVD0O_chipid329.tiff,COASTAL
YOODQOGD7Z_chipid66.tiff,COASTAL
I23HWGFNNM_chipid3014.tiff,HILL
XKUOBN4YJO_chipid390.tiff,HILL
3HT0RR6HWM_chipid816.tiff,COASTAL
T7ZIMEU9QF_chipid490.tiff,NORTH EAST DRY
0BDMYA82ZX_chipid3025.tiff,HILL
JON5FLBFE5_chipid448.tiff,NORTH EAST DRY
R7V2Y0J838_chipid1484.tiff,HILL
CVBYA8MVGO_chipid1690.tiff,SOUTHERN DRY
SVOTQN4W59_chipid164.tiff,NORTHERN DRY
BLK1CXF5L4_chipid368.tiff,NORTH EAST DRY
RO2U97PBTK_chipid748.tiff,WESTERN TRANSITION
PKY3L5FQ11_chipid3068.tiff,HILL
MM0GCBQLDZ_chipid1891.tiff,SOUTHERN DRY
BJCTEMAWV3_chipid361.tiff,NORTH EAST DRY
8MB8QIKGBD_chipid12.tiff,COASTAL
LLHT0SH951_chipid4585.tiff,HILL
NIO50F7YGJ_chipid2023.tiff,COASTAL
EM0LZH0BDG_chipid451.tiff,NORTH EAST DRY
W5QA3UNX1S_chipid2756.tiff,WESTERN TRANSITION
SOQ3NWXXTF_chipid1488.tiff,HILL
6D085P4U3A_chipid325.tiff,COASTAL
CPCB1IDCCB_chipid2702.tiff,WESTERN TRANSITION
S3RH58WHM9_chipid3080.tiff,HILL
A278PEX3FT_chipid35.tiff,HILL
B5E8DQ0VYQ_chipid1373.tiff,HILL
JMSSANXB5W_chipid738.tiff,WESTERN TRANSITION
GUF7JNEBMI_chipid2770.tiff,WESTERN TRANSITION
2TW2X8Y0WQ_chipid3000.tiff,HILL
T08GHOSPI5_chipid2714.tiff,WESTERN TRANSITION
JGT58ILLK0_chipid98.tiff,NORTH EAST DRY
ODZJ9VJNQP_chipid2747.tiff,WESTERN TRANSITION
H6DCFZ17WZ_chipid10.tiff,COASTAL
ACMA6UTNBV_chipid189.tiff,NORTHERN DRY
WOJDPLRJEA_chipid365.tiff,HILL
ZFBOPZP9X4_chipid49.tiff,COASTAL
DP4DLGKLW4_chipid3009.tiff,HILL
YU4LTG9GA7_chipid64.tiff,HILL
KUU98Y9EWM_chipid621.tiff,WESTERN TRANSITION
6KC05AKAS1_chipid4231.tiff,HILL
AXYXSYZ294_chipid792.tiff,COASTAL
PI8ZFBB5E6_chipid119.tiff,HILL
4OTGA3CND3_chipid491.tiff,NORTH EAST DRY
YHNY0W4048_chipid445.tiff,NORTH EAST DRY
GL8P2BIXHU_chipid1375.tiff,HILL
2RAL6M47EQ_chipid1777.tiff,NORTHERN DRY
GGVAQTHTKD_chipid2016.tiff,COASTAL
7ASTPE2TK1_chipid1425.tiff,NORTHERN DRY
062GCP1XSP_chipid2088.tiff,HILL
0ZPMAJOTOU_chipid174.tiff,NORTHERN DRY
4C55XOYHMG_chipid5055.tiff,HILL
E3JPJ859UX_chipid305.tiff,COASTAL
X8A15RVGSP_chipid467.tiff,NORTH EAST DRY
TJXWH2PX0U_chipid721.tiff,WESTERN TRANSITION
VXBK5SPXB4_chipid4547.tiff,HILL
0XT45PU31U_chipid985.tiff,SOUTHERN DRY
C9HFO9ATS0_chipid4208.tiff,HILL
B7G8H4V2NL_chipid237.tiff,NORTH EAST DRY
CEH6ENMXSI_chipid1653.tiff,SOUTHERN DRY
RRDEC7P7U3_chipid321.tiff,COASTAL
K1XC9YWS09_chipid2767.tiff,WESTERN TRANSITION
TV84X97SRC_chipid2053.tiff,HILL
90KWRLQVSQ_chipid4190.tiff,HILL
JB5ETIGUTB_chipid1487.tiff,HILL
KZCJVZ3JY1_chipid497.tiff,NORTH EAST DRY
ZNHX8KE9P2_chipid749.tiff,WESTERN TRANSITION
REU7OWG5HQ_chipid3928.tiff,WESTERN TRANSITION
G32BIPRKL4_chipid1855.tiff,WESTERN TRANSITION
PPPZ74J98A_chipid62.tiff,NORTH EAST DRY
GG0291E9PX_chipid310.tiff,COASTAL
ABBSOC9T6M_chipid2695.tiff,WESTERN TRANSITION
VYNF4VOUOS_chipid884.tiff,COASTAL
NXDUX2XA4C_chipid2749.tiff,WESTERN TRANSITION
FVRMLXUEA2_chipid2174.tiff,COASTAL
LDDCJXPIZY_chipid766.tiff,WESTERN TRANSITION
DKHZM54K6J_chipid1732.tiff,SOUTHERN DRY
4Y9TUGLE0Q_chipid4555.tiff,HILL
143QHX084R_chipid719.tiff,WESTERN TRANSITION
4ZD35NE54Y_chipid1650.tiff,SOUTHERN DRY
P6W5RB6261_chipid1475.tiff,HILL
YXEQ97JXDJ_chipid4593.tiff,HILL
2JLTGS19QU_chipid589.tiff,COASTAL
UQ3O69QUR9_chipid1873.tiff,WESTERN TRANSITION
5QCI247BA1_chipid85.tiff,COASTAL
CAYUUEQB8Y_chipid1039.tiff,NORTHERN DRY
FLVLDMMHQW_chipid393.tiff,NORTH EAST DRY
RKX4GXU4Q6_chipid929.tiff,SOUTHERN DRY
5QLDKG3FGW_chipid866.tiff,SOUTHERN DRY
BK2MBFZAWU_chipid454.tiff,WESTERN TRANSITION
JXTSOEPPKF_chipid1495.tiff,HILL
UIAYQZ9WE9_chipid1099.tiff,SOUTHERN DRY
IQKG0PF56W_chipid301.tiff,SOUTHERN DRY
SFPKF83KYB_chipid4186.tiff,HILL
DEEIELUNXS_chipid1856.tiff,WESTERN TRANSITION
Z0II036EXU_chipid107.tiff,HILL
FXDDLOFRG1_chipid3018.tiff,HILL
IG68IGHAYV_chipid1062.tiff,NORTHERN DRY
W0JA8TMQ98_chipid2564.tiff,WESTERN TRANSITION
EUNU2XTBY6_chipid129.tiff,HILL
ZP6Q1HPIEQ_chipid4183.tiff,HILL
S6V9NWY61A_chipid1421.tiff,NORTHERN DRY
VFPVW2SQN7_chipid1512.tiff,HILL
KVZ4YV0ZCS_chipid1486.tiff,HILL
DXZPW226SO_chipid36.tiff,NORTH EAST DRY
BX32TY7530_chipid1888.tiff,WESTERN TRANSITION
05IMU3D3PL_chipid1767.tiff,NORTHERN DRY
GUJ8WSGG5T_chipid70.tiff,HILL
PKNSAUYXAA_chipid179.tiff,NORTHERN DRY
PR8VBW2FK2_chipid144.tiff,HILL
ZI6UD3KIDY_chipid78.tiff,HILL
CUDFG5UX3B_chipid367.tiff,NORTH EAST DRY
F816SUH50N_chipid1020.tiff,SOUTHERN DRY
FPIW1AV0IR_chipid341.tiff,NORTH EAST DRY
71GONNEJMC_chipid4187.tiff,HILL
GHRMTWG4N1_chipid354.tiff,HILL
HKZG3EBN6U_chipid2578.tiff,WESTERN TRANSITION
SJZ5744CXI_chipid934.tiff,SOUTHERN DRY
M5SEL41EWL_chipid561.tiff,COASTAL
266M3BFR9Q_chipid1868.tiff,WESTERN TRANSITION
DR7F3DGRS7_chipid918.tiff,COASTAL
37BPTBM85M_chipid564.tiff,COASTAL
AN18HXVARU_chipid280.tiff,SOUTHERN DRY
TXKNM7V0TZ_chipid2732.tiff,WESTERN TRANSITION
H7ZR0TVFGN_chipid1663.tiff,SOUTHERN DRY
5SLBB7E7JJ_chipid1046.tiff,NORTHERN DRY
F8A9O9NAK0_chipid1098.tiff,SOUTHERN DRY
0CW2F37MU5_chipid273.tiff,SOUTHERN DRY
A26EE0EMGQ_chipid864.tiff,SOUTHERN DRY
6VJSSGTWAQ_chipid402.tiff,WESTERN TRANSITION
6M6ATHEMIO_chipid550.tiff,SOUTHERN DRY
UGDD33SNQP_chipid337.tiff,NORTH EAST DRY
OUL3W01G48_chipid1339.tiff,COASTAL
3E4VU5PY0H_chipid1686.tiff,SOUTHERN DRY
C20ONY3K51_chipid2762.tiff,WESTERN TRANSITION
64FQ2YET0F_chipid24.tiff,NORTH EAST DRY
CBQSSF14NQ_chipid1223.tiff,COASTAL
X1J89PWY82_chipid318.tiff,COASTAL
497MB6MC52_chipid1323.tiff,COASTAL
55EAO2SC9G_chipid41.tiff,HILL
2QRYFFSTOX_chipid954.tiff,SOUTHERN DRY
8MT70ZWRM2_chipid360.tiff,NORTH EAST DRY
5TAGDOIF0W_chipid1925.tiff,SOUTHERN DRY
24MU7ND35P_chipid261.tiff,NORTH EAST DRY
2LHZVI5BX0_chipid913.tiff,COASTAL
G8HJB99M0E_chipid503.tiff,NORTH EAST DRY
PMXMQNHC27_chipid533.tiff,SOUTHERN DRY
2ZBF2IRHW6_chipid88.tiff,HILL
21WG363QZR_chipid2035.tiff,COASTAL
WARU0XOZK4_chipid835.tiff,COASTAL
HZBO7LYKM9_chipid212.tiff,NORTH EAST DRY
NDTPVH4F8P_chipid325.tiff,NORTH EAST DRY
20UVJ37ANH_chipid596.tiff,COASTAL
NZZE1XJOWS_chipid2063.tiff,HILL
SSO8Z1PI7P_chipid447.tiff,WESTERN TRANSITION
A2LE1BP2B2_chipid3027.tiff,HILL
5J0OHBO9HL_chipid1063.tiff,NORTHERN DRY
1CAD1KNLZX_chipid133.tiff,NORTH EAST DRY
1OHZBDPTO1_chipid703.tiff,WESTERN TRANSITION
RYI1LSA75Q_chipid56.tiff,COASTAL
ETRXOHO9Z5_chipid4574.tiff,HILL
MOGGFOZCYR_chipid2562.tiff,WESTERN TRANSITION
67DVV3AN3G_chipid890.tiff,COASTAL
3XKGVPW9LG_chipid1057.tiff,NORTHERN DRY
Y8FVY8TTMI_chipid169.tiff,NORTHERN DRY
86M2RF0E15_chipid157.tiff,NORTHERN DRY
29D2TF8R4R_chipid64.tiff,NORTH EAST DRY
TIQ2UTS212_chipid1864.tiff,WESTERN TRANSITION
1K8VSN4LTE_chipid2989.tiff,HILL
SATJE1EXCE_chipid89.tiff,NORTH EAST DRY
PGFDUFMWZ1_chipid1435.tiff,NORTHERN DRY
NN8VTM8WIG_chipid796.tiff,COASTAL
HNTNDAM6B9_chipid1471.tiff,HILL
X8XTBJL2KH_chipid3932.tiff,WESTERN TRANSITION
P396A9BV09_chipid3042.tiff,HILL
PDGXB7U30Y_chipid713.tiff,WESTERN TRANSITION
H6G1OGKKSD_chipid3814.tiff,HILL
VVXOGCSCCI_chipid4216.tiff,HILL
BS8M3PDQYO_chipid1870.tiff,WESTERN TRANSITION
ZU2WBO88ZS_chipid4690.tiff,HILL
HZGGL0QAKG_chipid2683.tiff,WESTERN TRANSITION
6L2QIOFGXA_chipid414.tiff,NORTH EAST DRY
8GBLEWKJYF_chipid3052.tiff,HILL
77973MZ9SP_chipid2009.tiff,COASTAL
GBG7XS4VGA_chipid2216.tiff,SOUTHERN DRY
LWWZ72MLSZ_chipid510.tiff,NORTH EAST DRY
BEU8I9NPJB_chipid753.tiff,WESTERN TRANSITION
84TH5E8USM_chipid443.tiff,NORTH EAST DRY
J1YS17L66J_chipid5039.tiff,HILL
582O2J8B0W_chipid1333.tiff,COASTAL
WWF7ZKM4HD_chipid1076.tiff,SOUTHERN DRY
DI39SSP8P7_chipid1458.tiff,NORTHERN DRY
CGR74HP7K4_chipid72.tiff,COASTAL
00LPKHZGF4_chipid2537.tiff,WESTERN TRANSITION
7YRU5EVWVW_chipid930.tiff,SOUTHERN DRY
FUA4JVYL7F_chipid40.tiff,NORTH EAST DRY
30DWS62QSC_chipid2177.tiff,COASTAL
4MNTDATPGX_chipid2596.tiff,WESTERN TRANSITION
1AOCN126ES_chipid945.tiff,SOUTHERN DRY
2RM4OJY16R_chipid117.tiff,HILL
8TA6S10SMQ_chipid4542.tiff,HILL
R8HB8TYW3D_chipid2577.tiff,WESTERN TRANSITION
VH085X6WRH_chipid210.tiff,NORTH EAST DRY
EVVE9037N1_chipid370.tiff,HILL
T4CI0J1MWS_chipid612.tiff,COASTAL
VSXKX7ZAZ0_chipid1051.tiff,NORTHERN DRY
4WKDMZT5DI_chipid4222.tiff,HILL
B3TKNGP6QC_chipid150.tiff,NORTHERN DRY
VCRSJBWEMH_chipid151.tiff,NORTHERN DRY
JB6H0NUI2Z_chipid402.tiff,NORTH EAST DRY
P5ECFDJF71_chipid4224.tiff,HILL
MB9V3F71O2_chipid559.tiff,SOUTHERN DRY
N4PY67QY8T_chipid319.tiff,NORTH EAST DRY
RMBDKAEL90_chipid1842.tiff,WESTERN TRANSITION
BRFW13GTT7_chipid3807.tiff,HILL
XRU0A2ZK3J_chipid2152.tiff,COASTAL
LEO2UOEF5U_chipid3892.tiff,WESTERN TRANSITION
XY6UHVWHZJ_chipid2703.tiff,WESTERN TRANSITION
K1MRL6LRRG_chipid1740.tiff,NORTHERN DRY
NNHOHV3OSE_chipid3091.tiff,HILL
2P69UL3WQS_chipid5056.tiff,HILL
BLU2LCRC61_chipid1380.tiff,HILL
YVRZ57M05U_chipid2549.tiff,WESTERN TRANSITION
RYQR9UTO1L_chipid483.tiff,NORTH EAST DRY
YGE2Y3ZS8G_chipid290.tiff,SOUTHERN DRY
DGMX7X32RN_chipid4679.tiff,HILL
F0UXCQ38JF_chipid3841.tiff,HILL
7UFTVTQT8Z_chipid3038.tiff,HILL
YENE3NRZ5Z_chipid398.tiff,WESTERN TRANSITION
HT516M8F7J_chipid1669.tiff,SOUTHERN DRY
DHA0L0YXR6_chipid2573.tiff,WESTERN TRANSITION
AJVPDBZ8YX_chipid258.tiff,SOUTHERN DRY
KWVJGGOSXS_chipid4202.tiff,HILL
2YXSFVI2LE_chipid14.tiff,COASTAL
W2VC0P4ZRG_chipid378.tiff,NORTH EAST DRY
I8MXTSMKRO_chipid106.tiff,HILL
A850YE4DL9_chipid2086.tiff,HILL
HGPW0L73RA_chipid593.tiff,COASTAL
J6C6J9DA55_chipid175.tiff,NORTH EAST DRY
WM6QXQIXY0_chipid61.tiff,COASTAL
KJBRWE4QDM_chipid2726.tiff,WESTERN TRANSITION
0L42BMATHX_chipid1235.tiff,COASTAL
QK7S8WL9QZ_chipid37.tiff,HILL
PZ3GD70ZWP_chipid436.tiff,NORTH EAST DRY
0H843CKAZO_chipid716.tiff,WESTERN TRANSITION
IEP21UCEXT_chipid1346.tiff,COASTAL
YMLOWHWFUO_chipid637.tiff,WESTERN TRANSITION
PWYCVV7X74_chipid426.tiff,WESTERN TRANSITION
2Q1W9BQYOG_chipid1886.tiff,WESTERN TRANSITION
Z2RVBIRWRW_chipid1783.tiff,NORTHERN DRY
PF4T6X849B_chipid315.tiff,COASTAL
P7I6CP1QXO_chipid407.tiff,NORTH EAST DRY
29WXRI8PEU_chipid1748.tiff,NORTHERN DRY
M4OSJQ3YJX_chipid2034.tiff,COASTAL
6Q9J7VB2E8_chipid1461.tiff,NORTHERN DRY
85UAIUNSTC_chipid1862.tiff,WESTERN TRANSITION
P7QCU8ERMC_chipid2074.tiff,HILL
70KFJGRZ7P_chipid2147.tiff,COASTAL
LNU76YMTKF_chipid2687.tiff,WESTERN TRANSITION
OB59TV7LCZ_chipid2540.tiff,WESTERN TRANSITION
CRKAUE2KTC_chipid2999.tiff,HILL
2YLUC42HWZ_chipid4592.tiff,HILL
WUBWK17J0N_chipid1449.tiff,NORTHERN DRY
PR4HW3W29I_chipid41.tiff,NORTH EAST DRY
X9A0TNCWI7_chipid3061.tiff,HILL
H9KGQTLNPW_chipid96.tiff,HILL
MLKTHD9NZK_chipid4221.tiff,HILL
F0GCCLDSCB_chipid132.tiff,HILL
DNQDBNV7DU_chipid2154.tiff,COASTAL
E5E5YMP2G8_chipid661.tiff,WESTERN TRANSITION
O6L51O5EOV_chipid44.tiff,COASTAL
QGOT5UXW96_chipid427.tiff,NORTH EAST DRY
7W7VATT9N5_chipid48.tiff,HILL
I2NXFE70QS_chipid538.tiff,SOUTHERN DRY
40E1SC4BCN_chipid128.tiff,NORTH EAST DRY
YCA1M3AT9E_chipid3.tiff,HILL
45UH8XEXID_chipid358.tiff,NORTH EAST DRY
CB7NSX6OKW_chipid905.tiff,COASTAL
PSWMWQ4Y6I_chipid373.tiff,HILL
HIN2NAE93N_chipid1747.tiff,NORTHERN DRY
Y9TB5AUX5W_chipid1765.tiff,NORTHERN DRY
5FSB0NU4ZV_chipid1312.tiff,COASTAL
0HXE2444GD_chipid299.tiff,NORTH EAST DRY
MZP37S8DQB_chipid2585.tiff,WESTERN TRANSITION
IRPJTB967B_chipid859.tiff,SOUTHERN DRY
T9YCMACHSC_chipid1221.tiff,COASTAL
1FU5CJR5G9_chipid2151.tiff,COASTAL
VWHRJ4CYSO_chipid789.tiff,COASTAL
9LKZZTUT83_chipid183.tiff,NORTHERN DRY
HHAGMBHJTP_chipid1691.tiff,SOUTHERN DRY
TLLWWVKVKZ_chipid3805.tiff,HILL
VFP3BBQJO4_chipid2094.tiff,HILL
5K7DAD5VVD_chipid1911.tiff,SOUTHERN DRY
